Label,Method,User-Agent,Pragma,Cache-Control,Accept,Accept-encoding,Accept-charset,language,host,cookie,content-type,connection,length,content,classification,URL
Normal,0,0,0,0,1,0,0,0,0,43079,0,1,0,0,0,10914
Normal,0,0,0,0,1,0,0,0,0,41171,0,1,0,0,0,800
Normal,0,0,0,0,1,0,0,0,0,38746,0,1,0,0,0,8507
Anomalous,0,0,0,0,1,0,0,0,0,10957,0,1,0,0,1,10394
Normal,0,0,0,0,1,0,0,0,0,18033,0,1,0,0,0,3506
Normal,1,0,0,0,1,0,0,0,0,32663,1,0,339,552,0,3578
Anomalous,0,0,0,0,1,0,0,0,0,46099,0,1,0,0,1,8293
Normal,1,0,0,0,1,0,0,0,0,35387,1,0,153,8778,0,884
Anomalous,0,0,0,0,1,0,0,0,0,46557,0,1,0,0,1,8399
Normal,0,0,0,0,1,0,0,0,0,54253,0,1,0,0,0,7694
Anomalous,1,0,0,0,1,0,0,0,0,21129,1,0,302,3397,1,5840
Anomalous,0,0,0,0,1,0,0,0,0,26132,0,1,0,0,1,9301
Normal,1,0,0,0,1,0,0,0,0,26602,1,0,138,7795,0,884
Normal,1,0,0,0,1,0,0,0,0,32700,1,0,216,111,0,8443
Anomalous,0,0,0,0,1,0,0,0,0,46779,0,1,0,0,1,7463
Anomalous,1,0,0,0,1,0,0,0,0,10201,1,0,311,4932,1,5840
Normal,0,0,0,0,1,0,0,0,0,37097,0,1,0,0,0,13422
Anomalous,0,0,0,0,1,0,0,0,0,42412,0,1,0,0,1,3356
Normal,1,0,0,0,1,0,0,0,0,48391,1,0,72,30,0,13355
Anomalous,1,0,0,0,1,0,0,0,0,25658,1,0,145,9020,1,10948
Anomalous,0,0,0,0,1,0,0,0,0,48483,0,1,0,0,1,56
Anomalous,0,0,0,0,1,0,0,0,0,13783,0,1,0,0,1,8571
Anomalous,0,0,0,0,1,0,0,0,0,10549,0,1,0,0,1,5821
Normal,0,0,0,0,1,0,0,0,0,36787,0,1,0,0,0,476
Normal,0,0,0,0,1,0,0,0,0,19987,0,1,0,0,0,800
Normal,1,0,0,0,1,0,0,0,0,14707,1,0,133,8219,0,10948
Normal,0,0,0,0,1,0,0,0,0,8006,0,1,0,0,0,438
Anomalous,0,0,0,0,1,0,0,0,0,5536,0,1,0,0,1,5824
Normal,1,0,0,0,1,0,0,0,0,32829,1,0,137,9109,0,884
Anomalous,0,0,0,0,1,0,0,0,0,39779,0,1,0,0,1,8406
Normal,0,0,0,0,1,0,0,0,0,21964,0,1,0,0,0,363
Normal,1,0,0,0,1,0,0,0,0,35712,1,0,72,30,0,13355
Anomalous,0,0,0,0,1,0,0,0,0,37999,0,1,0,0,1,3452
Anomalous,0,0,0,0,1,0,0,0,0,40851,0,1,0,0,1,8397
Normal,1,0,0,0,1,0,0,0,0,16167,1,0,216,111,0,8443
Normal,0,0,0,0,1,0,0,0,0,17930,0,1,0,0,0,9694
Normal,1,0,0,0,1,0,0,0,0,32803,1,0,264,227,0,8244
Normal,0,0,0,0,1,0,0,0,0,27255,0,1,0,0,0,10914
Normal,1,0,0,0,1,0,0,0,0,53225,1,0,145,10019,0,10948
Anomalous,1,0,0,0,1,0,0,0,0,54778,1,0,292,2459,1,8244
Normal,1,0,0,0,1,0,0,0,0,58923,1,0,264,947,0,8244
Normal,1,0,0,0,1,0,0,0,0,12700,1,0,72,30,0,13355
Normal,0,0,0,0,1,0,0,0,0,27865,0,1,0,0,0,4061
Normal,1,0,0,0,1,0,0,0,0,12714,1,0,72,30,0,13355
Anomalous,0,0,0,0,1,0,0,0,0,47956,0,1,0,0,1,515
Anomalous,0,0,0,0,1,0,0,0,0,7460,0,1,0,0,1,8726
Anomalous,0,0,0,0,1,0,0,0,0,21146,0,1,0,0,1,6983
Normal,0,0,0,0,1,0,0,0,0,25740,0,1,0,0,0,757
Anomalous,0,0,0,0,1,0,0,0,0,60852,0,1,0,0,1,1028
Anomalous,0,0,0,0,1,0,0,0,0,15589,0,1,0,0,1,11967
Normal,0,0,0,0,1,0,0,0,0,49671,0,1,0,0,0,800
Anomalous,0,0,0,0,1,0,0,0,0,59159,0,1,0,0,1,2546
Normal,0,0,0,0,1,0,0,0,0,46818,0,1,0,0,0,8354
Normal,0,0,0,0,1,0,0,0,0,44245,0,1,0,0,0,8561
Normal,0,0,0,0,1,0,0,0,0,54956,0,1,0,0,0,528
Anomalous,0,0,0,0,1,0,0,0,0,39937,0,1,0,0,1,405
Normal,0,0,0,0,1,0,0,0,0,51171,0,1,0,0,0,800
Normal,0,0,0,0,1,0,0,0,0,7757,0,1,0,0,0,3282
Anomalous,1,0,0,0,1,0,0,0,0,19830,1,0,337,299,1,3578
Anomalous,0,0,0,0,1,0,0,0,0,11813,0,1,0,0,1,13479
Anomalous,0,0,0,0,1,0,0,0,0,59693,0,1,0,0,1,3160
Anomalous,1,0,0,0,1,0,0,0,0,12249,1,0,341,580,1,3578
Anomalous,1,0,0,0,1,0,0,0,0,11382,1,0,269,6463,1,8600
Normal,0,0,0,0,1,0,0,0,0,30724,0,1,0,0,0,3460
Normal,0,0,0,0,1,0,0,0,0,32971,0,1,0,0,0,4439
Anomalous,1,0,0,0,1,0,0,0,0,36547,1,0,171,7275,1,884
Normal,0,0,0,0,1,0,0,0,0,14444,0,1,0,0,0,10914
Normal,1,0,0,0,1,0,0,0,0,28046,1,0,164,7290,0,10948
Normal,0,0,0,0,1,0,0,0,0,12235,0,1,0,0,0,476
Anomalous,0,0,0,0,1,0,0,0,0,51315,0,1,0,0,1,140
Normal,1,0,0,0,1,0,0,0,0,34332,1,0,72,30,0,13355
Anomalous,1,0,0,0,1,0,0,0,0,38966,1,0,129,8347,1,10948
Normal,0,0,0,0,1,0,0,0,0,13271,0,1,0,0,0,757
Anomalous,0,0,0,0,1,0,0,0,0,17558,0,1,0,0,1,12895
Normal,0,0,0,0,1,0,0,0,0,20526,0,1,0,0,0,8409
Normal,0,0,0,0,1,0,0,0,0,8276,0,1,0,0,0,10271
Anomalous,1,0,0,0,1,0,0,0,0,30525,1,0,325,3762,1,5840
Anomalous,1,0,0,0,1,0,0,0,0,57783,1,0,79,82,1,13355
Normal,1,0,0,0,1,0,0,0,0,16369,1,0,264,947,0,8244
Anomalous,1,0,0,0,1,0,0,0,0,935,1,0,149,11765,1,884
Anomalous,1,0,0,0,1,0,0,0,0,17976,1,0,15,3483,1,5840
Normal,0,0,0,0,1,0,0,0,0,19305,0,1,0,0,0,3385
Anomalous,0,0,0,0,1,0,0,0,0,53011,0,1,0,0,1,9841
Normal,0,0,0,0,1,0,0,0,0,52453,0,1,0,0,0,476
Normal,0,0,0,0,1,0,0,0,0,56164,0,1,0,0,0,3282
Normal,0,0,0,0,1,0,0,0,0,34146,0,1,0,0,0,528
Normal,0,0,0,0,1,0,0,0,0,8027,0,1,0,0,0,4260
Anomalous,1,0,0,0,1,0,0,0,0,49338,1,0,382,6673,1,8600
Anomalous,0,0,0,0,1,0,0,0,0,7392,0,1,0,0,1,3026
Normal,0,0,0,0,1,0,0,0,0,60384,0,1,0,0,0,8409
Anomalous,0,0,0,0,1,0,0,0,0,1061,0,1,0,0,1,11086
Anomalous,0,0,0,0,1,0,0,0,0,48233,0,1,0,0,1,596
Normal,1,0,0,0,1,0,0,0,0,55083,1,0,72,30,0,13355
Normal,0,0,0,0,1,0,0,0,0,97,0,1,0,0,0,10914
Normal,1,0,0,0,1,0,0,0,0,22478,1,0,256,6626,0,8600
Normal,0,0,0,0,1,0,0,0,0,19083,0,1,0,0,0,4971
Normal,0,0,0,0,1,0,0,0,0,15621,0,1,0,0,0,757
Normal,1,0,0,0,1,0,0,0,0,30438,1,0,216,111,0,8443
Anomalous,1,0,0,0,1,0,0,0,0,40383,1,0,145,2542,1,884
Anomalous,0,0,0,0,1,0,0,0,0,35767,0,1,0,0,1,5693
Normal,0,0,0,0,1,0,0,0,0,56256,0,1,0,0,0,12098
Normal,0,0,0,0,1,0,0,0,0,510,0,1,0,0,0,3422
Normal,0,0,0,0,1,0,0,0,0,22107,0,1,0,0,0,8561
Normal,0,0,0,0,1,0,0,0,0,20509,0,1,0,0,0,757
Normal,0,0,0,0,1,0,0,0,0,26607,0,1,0,0,0,4265
Normal,0,0,0,0,1,0,0,0,0,20495,0,1,0,0,0,10914
Anomalous,0,0,0,0,1,0,0,0,0,10419,0,1,0,0,1,8406
Normal,0,0,0,0,1,0,0,0,0,30722,0,1,0,0,0,3282
Normal,0,0,0,0,1,0,0,0,0,47870,0,1,0,0,0,9247
Normal,0,0,0,0,1,0,0,0,0,34743,0,1,0,0,0,3768
Anomalous,0,0,0,0,1,0,0,0,0,60677,0,1,0,0,1,6284
Anomalous,0,0,0,0,1,0,0,0,0,34773,0,1,0,0,1,99
Normal,0,0,0,0,1,0,0,0,0,9707,0,1,0,0,0,3422
Anomalous,1,0,0,0,1,0,0,0,0,17848,1,0,148,7530,1,10948
Anomalous,0,0,0,0,1,0,0,0,0,5342,0,1,0,0,1,312
Anomalous,1,0,0,0,1,0,0,0,0,59134,1,0,292,2459,1,8244
Normal,0,0,0,0,1,0,0,0,0,25580,0,1,0,0,0,612
Anomalous,0,0,0,0,1,0,0,0,0,50481,0,1,0,0,1,2056
Normal,0,0,0,0,1,0,0,0,0,14111,0,1,0,0,0,8354
Normal,0,0,0,0,1,0,0,0,0,40879,0,1,0,0,0,3460
Normal,1,0,0,0,1,0,0,0,0,7444,1,0,160,9619,0,10948
Anomalous,1,0,0,0,1,0,0,0,0,39433,1,0,333,4337,1,5840
Normal,1,0,0,0,1,0,0,0,0,50492,1,0,304,3023,0,5840
Normal,0,0,0,0,1,0,0,0,0,40984,0,1,0,0,0,3352
Anomalous,0,0,0,0,1,0,0,0,0,16804,0,1,0,0,1,614
Anomalous,0,0,0,0,1,0,0,0,0,53223,0,1,0,0,1,9088
Normal,0,0,0,0,1,0,0,0,0,3308,0,1,0,0,0,570
Normal,0,0,0,0,1,0,0,0,0,56668,0,1,0,0,0,2234
Anomalous,0,0,0,0,1,0,0,0,0,33166,0,1,0,0,1,199
Anomalous,1,0,0,0,1,0,0,0,0,25012,1,0,146,7127,1,884
Normal,0,0,0,0,1,0,0,0,0,2593,0,1,0,0,0,612
Anomalous,0,0,0,0,1,0,0,0,0,26684,0,1,0,0,1,3330
Normal,1,0,0,0,1,0,0,0,0,54446,1,0,325,2796,0,5840
Normal,0,0,0,0,1,0,0,0,0,36638,0,1,0,0,0,3385
Anomalous,0,0,0,0,1,0,0,0,0,2249,0,1,0,0,1,5998
Normal,0,0,0,0,1,0,0,0,0,39266,0,1,0,0,0,8409
Normal,0,0,0,0,1,0,0,0,0,46630,0,1,0,0,0,13422
Normal,1,0,0,0,1,0,0,0,0,14720,1,0,334,1492,0,3578
Normal,1,0,0,0,1,0,0,0,0,17063,1,0,216,111,0,8443
Normal,1,0,0,0,1,0,0,0,0,30695,1,0,334,2184,0,3578
Anomalous,1,0,0,0,1,0,0,0,0,3243,1,0,338,40,1,13355
Anomalous,1,0,0,0,1,0,0,0,0,16090,1,0,381,3191,1,5840
Normal,0,0,0,0,1,0,0,0,0,54561,0,1,0,0,0,363
Normal,1,0,0,0,1,0,0,0,0,46050,1,0,135,7580,0,10948
Anomalous,1,0,0,0,1,0,0,0,0,17519,1,0,256,137,1,8443
Normal,0,0,0,0,1,0,0,0,0,19510,0,1,0,0,0,3385
Normal,0,0,0,0,1,0,0,0,0,2703,0,1,0,0,0,8354
Anomalous,0,0,0,0,1,0,0,0,0,42286,0,1,0,0,1,8392
Normal,1,0,0,0,1,0,0,0,0,54916,1,0,216,111,0,8443
Normal,0,0,0,0,1,0,0,0,0,19201,0,1,0,0,0,476
Anomalous,0,0,0,0,1,0,0,0,0,31959,0,1,0,0,1,8594
Normal,1,0,0,0,1,0,0,0,0,22617,1,0,118,7536,0,10948
Normal,0,0,0,0,1,0,0,0,0,60371,0,1,0,0,0,11804
Normal,0,0,0,0,1,0,0,0,0,36652,0,1,0,0,0,6817
Normal,0,0,0,0,1,0,0,0,0,49460,0,1,0,0,0,438
Normal,1,0,0,0,1,0,0,0,0,42460,1,0,264,947,0,8244
Anomalous,0,0,0,0,1,0,0,0,0,10193,0,1,0,0,1,10952
Anomalous,0,0,0,0,1,0,0,0,0,12810,0,1,0,0,1,8436
Normal,1,0,0,0,1,0,0,0,0,46377,1,0,264,227,0,8244
Anomalous,1,0,0,0,1,0,0,0,0,57267,1,0,38,4213,1,5840
Anomalous,0,0,0,0,1,0,0,0,0,7936,0,1,0,0,1,13
Anomalous,0,0,0,0,1,0,0,0,0,33783,0,1,0,0,1,6838
Normal,0,0,0,0,1,0,0,0,0,53047,0,1,0,0,0,612
Normal,0,0,0,0,1,0,0,0,0,22049,0,1,0,0,0,4829
Normal,0,0,0,0,1,0,0,0,0,29166,0,1,0,0,0,612
Normal,0,0,0,0,1,0,0,0,0,27459,0,1,0,0,0,8312
Normal,0,0,0,0,1,0,0,0,0,16964,0,1,0,0,0,719
Anomalous,1,0,0,0,1,0,0,0,0,40030,1,0,292,2459,1,8244
Normal,1,0,0,0,1,0,0,0,0,44602,1,0,141,9424,0,884
Normal,0,0,0,0,1,0,0,0,0,45689,0,1,0,0,0,757
Normal,0,0,0,0,1,0,0,0,0,5166,0,1,0,0,0,363
Anomalous,1,0,0,0,1,0,0,0,0,2365,1,0,292,2433,1,8244
Normal,1,0,0,0,1,0,0,0,0,19641,1,0,72,30,0,13355
Normal,0,0,0,0,1,0,0,0,0,58891,0,1,0,0,0,612
Anomalous,0,0,0,0,1,0,0,0,0,22029,0,1,0,0,1,8055
Anomalous,1,0,0,0,1,0,0,0,0,59088,1,0,4,5063,1,8600
Normal,0,0,0,0,1,0,0,0,0,5951,0,1,0,0,0,363
Anomalous,0,0,0,0,1,0,0,0,0,47874,0,1,0,0,1,3372
Normal,0,0,0,0,1,0,0,0,0,13205,0,1,0,0,0,476
Normal,0,0,0,0,1,0,0,0,0,50978,0,1,0,0,0,398
Anomalous,0,0,0,0,1,0,0,0,0,11146,0,1,0,0,1,9397
Anomalous,0,0,0,0,1,0,0,0,0,46216,0,1,0,0,1,6415
Anomalous,0,0,0,0,1,0,0,0,0,47958,0,1,0,0,1,10692
Normal,0,0,0,0,1,0,0,0,0,60206,0,1,0,0,0,13032
Normal,0,0,0,0,1,0,0,0,0,21134,0,1,0,0,0,438
Normal,1,0,0,0,1,0,0,0,0,26896,1,0,216,111,0,8443
Anomalous,0,0,0,0,1,0,0,0,0,27990,0,1,0,0,1,8423
Normal,0,0,0,0,1,0,0,0,0,58843,0,1,0,0,0,8409
Anomalous,0,0,0,0,1,0,0,0,0,16829,0,1,0,0,1,5842
Anomalous,1,0,0,0,1,0,0,0,0,13307,1,0,256,5378,1,8600
Normal,1,0,0,0,1,0,0,0,0,424,1,0,145,11630,0,884
Normal,0,0,0,0,1,0,0,0,0,1264,0,1,0,0,0,528
Anomalous,1,0,0,0,1,0,0,0,0,32797,1,0,36,1472,1,3578
Anomalous,0,0,0,0,1,0,0,0,0,7601,0,1,0,0,1,13474
Normal,0,0,0,0,1,0,0,0,0,15334,0,1,0,0,0,800
Anomalous,1,0,0,0,1,0,0,0,0,56801,1,0,141,7699,1,884
Anomalous,1,0,0,0,1,0,0,0,0,56720,1,0,292,2433,1,8244
Anomalous,1,0,0,0,1,0,0,0,0,20835,1,0,175,9470,1,10948
Anomalous,1,0,0,0,1,0,0,0,0,6893,1,0,48,7074,1,8600
Normal,0,0,0,0,1,0,0,0,0,27858,0,1,0,0,0,528
Normal,0,0,0,0,1,0,0,0,0,36174,0,1,0,0,0,3460
Anomalous,0,0,0,0,1,0,0,0,0,14358,0,1,0,0,1,13229
Normal,0,0,0,0,1,0,0,0,0,41562,0,1,0,0,0,3352
Normal,0,0,0,0,1,0,0,0,0,20408,0,1,0,0,0,800
Normal,0,0,0,0,1,0,0,0,0,31703,0,1,0,0,0,3385
Normal,0,0,0,0,1,0,0,0,0,9782,0,1,0,0,0,8312
Anomalous,1,0,0,0,1,0,0,0,0,27236,1,0,310,205,1,8244
Anomalous,1,0,0,0,1,0,0,0,0,1408,1,0,306,3273,1,5840
Normal,0,0,0,0,1,0,0,0,0,17782,0,1,0,0,0,684
Normal,1,0,0,0,1,0,0,0,0,10789,1,0,141,9794,0,884
Anomalous,1,0,0,0,1,0,0,0,0,218,1,0,126,11321,1,10948
Normal,0,0,0,0,1,0,0,0,0,28733,0,1,0,0,0,438
Anomalous,0,0,0,0,1,0,0,0,0,36916,0,1,0,0,1,3303
Normal,0,0,0,0,1,0,0,0,0,14533,0,1,0,0,0,398
Anomalous,0,0,0,0,1,0,0,0,0,26076,0,1,0,0,1,8560
Normal,0,0,0,0,1,0,0,0,0,10776,0,1,0,0,0,3422
Normal,1,0,0,0,1,0,0,0,0,23475,1,0,333,3274,0,5840
Normal,0,0,0,0,1,0,0,0,0,37934,0,1,0,0,0,570
Anomalous,0,0,0,0,1,0,0,0,0,20131,0,1,0,0,1,8093
Anomalous,1,0,0,0,1,0,0,0,0,31557,1,0,280,5469,1,8600
Normal,0,0,0,0,1,0,0,0,0,34484,0,1,0,0,0,6772
Anomalous,0,0,0,0,1,0,0,0,0,49551,0,1,0,0,1,13459
Normal,1,0,0,0,1,0,0,0,0,49193,1,0,256,5719,0,8600
Anomalous,0,0,0,0,1,0,0,0,0,4915,0,1,0,0,1,10932
Normal,0,0,0,0,1,0,0,0,0,34544,0,1,0,0,0,13422
Anomalous,1,0,0,0,1,0,0,0,0,20317,1,0,79,82,1,13355
Normal,1,0,0,0,1,0,0,0,0,32000,1,0,170,10953,0,884
Anomalous,0,0,0,0,1,0,0,0,0,5224,0,1,0,0,1,5594
Normal,0,0,0,0,1,0,0,0,0,44408,0,1,0,0,0,3422
Normal,0,0,0,0,1,0,0,0,0,6431,0,1,0,0,0,8507
Anomalous,0,0,0,0,1,0,0,0,0,1380,0,1,0,0,1,30
Anomalous,0,0,0,0,1,0,0,0,0,10333,0,1,0,0,1,13472
Normal,0,0,0,0,1,0,0,0,0,20353,0,1,0,0,0,570
Normal,1,0,0,0,1,0,0,0,0,36507,1,0,314,3697,0,5840
Normal,0,0,0,0,1,0,0,0,0,28040,0,1,0,0,0,398
Normal,1,0,0,0,1,0,0,0,0,50983,1,0,135,10544,0,10948
Normal,1,0,0,0,1,0,0,0,0,2947,1,0,264,227,0,8244
Normal,0,0,0,0,1,0,0,0,0,21373,0,1,0,0,0,3385
Normal,0,0,0,0,1,0,0,0,0,14212,0,1,0,0,0,719
Normal,0,0,0,0,1,0,0,0,0,2342,0,1,0,0,0,3460
Normal,0,0,0,0,1,0,0,0,0,29297,0,1,0,0,0,3282
Anomalous,0,0,0,0,1,0,0,0,0,26255,0,1,0,0,1,13474
Anomalous,0,0,0,0,1,0,0,0,0,22317,0,1,0,0,1,429
Normal,0,0,0,0,1,0,0,0,0,34973,0,1,0,0,0,8561
Normal,1,0,0,0,1,0,0,0,0,10137,1,0,330,4290,0,5840
Anomalous,0,0,0,0,1,0,0,0,0,30034,0,1,0,0,1,9198
Normal,0,0,0,0,1,0,0,0,0,48192,0,1,0,0,0,3460
Normal,0,0,0,0,1,0,0,0,0,27356,0,1,0,0,0,3352
Anomalous,0,0,0,0,1,0,0,0,0,43974,0,1,0,0,1,13477
Normal,1,0,0,0,1,0,0,0,0,39001,1,0,129,7581,0,884
Anomalous,1,0,0,0,1,0,0,0,0,57945,1,0,333,2421,1,8244
Normal,1,0,0,0,1,0,0,0,0,33713,1,0,153,9705,0,884
Anomalous,1,0,0,0,1,0,0,0,0,33024,1,0,127,9442,1,10948
Anomalous,0,0,0,0,1,0,0,0,0,52704,0,1,0,0,1,2715
Anomalous,0,0,0,0,1,0,0,0,0,24480,0,1,0,0,1,10956
Normal,0,0,0,0,1,0,0,0,0,19642,0,1,0,0,0,612
Anomalous,0,0,0,0,1,0,0,0,0,41657,0,1,0,0,1,273
Anomalous,1,0,0,0,1,0,0,0,0,35274,1,0,338,731,1,3578
Normal,0,0,0,0,1,0,0,0,0,178,0,1,0,0,0,528
Anomalous,0,0,0,0,1,0,0,0,0,28278,0,1,0,0,1,5018
Anomalous,1,0,0,0,1,0,0,0,0,2942,1,0,79,82,1,13355
Normal,0,0,0,0,1,0,0,0,0,23371,0,1,0,0,0,757
Normal,0,0,0,0,1,0,0,0,0,28422,0,1,0,0,0,528
Normal,0,0,0,0,1,0,0,0,0,30197,0,1,0,0,0,12538
Normal,0,0,0,0,1,0,0,0,0,6919,0,1,0,0,0,3506
Normal,0,0,0,0,1,0,0,0,0,19535,0,1,0,0,0,4674
Normal,0,0,0,0,1,0,0,0,0,56349,0,1,0,0,0,438
Normal,0,0,0,0,1,0,0,0,0,26054,0,1,0,0,0,10914
Normal,0,0,0,0,1,0,0,0,0,31201,0,1,0,0,0,3460
Anomalous,0,0,0,0,1,0,0,0,0,10448,0,1,0,0,1,10225
Normal,0,0,0,0,1,0,0,0,0,37169,0,1,0,0,0,3352
Anomalous,0,0,0,0,1,0,0,0,0,13836,0,1,0,0,1,8407
Anomalous,0,0,0,0,1,0,0,0,0,14336,0,1,0,0,1,1078
Anomalous,0,0,0,0,1,0,0,0,0,49877,0,1,0,0,1,3887
Anomalous,1,0,0,0,1,0,0,0,0,42035,1,0,21,109,1,8443
Normal,0,0,0,0,1,0,0,0,0,3369,0,1,0,0,0,3460
Anomalous,1,0,0,0,1,0,0,0,0,24078,1,0,224,7823,1,884
Normal,0,0,0,0,1,0,0,0,0,52968,0,1,0,0,0,476
Normal,0,0,0,0,1,0,0,0,0,9999,0,1,0,0,0,9653
Anomalous,0,0,0,0,1,0,0,0,0,24600,0,1,0,0,1,8611
Normal,0,0,0,0,1,0,0,0,0,14056,0,1,0,0,0,3352
Normal,0,0,0,0,1,0,0,0,0,3129,0,1,0,0,0,684
Normal,0,0,0,0,1,0,0,0,0,38715,0,1,0,0,0,612
Normal,0,0,0,0,1,0,0,0,0,35435,0,1,0,0,0,5172
Normal,0,0,0,0,1,0,0,0,0,58751,0,1,0,0,0,8354
Anomalous,0,0,0,0,1,0,0,0,0,3414,0,1,0,0,1,13474
Normal,0,0,0,0,1,0,0,0,0,25328,0,1,0,0,0,9994
Normal,0,0,0,0,1,0,0,0,0,27368,0,1,0,0,0,3422
Normal,1,0,0,0,1,0,0,0,0,25373,1,0,72,30,0,13355
Normal,1,0,0,0,1,0,0,0,0,9233,1,0,72,30,0,13355
Normal,0,0,0,0,1,0,0,0,0,48718,0,1,0,0,0,719
Normal,0,0,0,0,1,0,0,0,0,19654,0,1,0,0,0,8409
Normal,1,0,0,0,1,0,0,0,0,50385,1,0,101,11076,0,10948
Normal,1,0,0,0,1,0,0,0,0,45438,1,0,216,111,0,8443
Normal,0,0,0,0,1,0,0,0,0,15923,0,1,0,0,0,3352
Anomalous,0,0,0,0,1,0,0,0,0,47762,0,1,0,0,1,1966
Normal,0,0,0,0,1,0,0,0,0,5226,0,1,0,0,0,3282
Anomalous,0,0,0,0,1,0,0,0,0,12640,0,1,0,0,1,13434
Normal,1,0,0,0,1,0,0,0,0,9585,1,0,140,11073,0,10948
Anomalous,0,0,0,0,1,0,0,0,0,8610,0,1,0,0,1,8098
Normal,1,0,0,0,1,0,0,0,0,26397,1,0,135,10539,0,10948
Anomalous,1,0,0,0,1,0,0,0,0,373,1,0,288,5691,1,8600
Anomalous,0,0,0,0,1,0,0,0,0,57523,0,1,0,0,1,318
Normal,0,0,0,0,1,0,0,0,0,19362,0,1,0,0,0,398
Anomalous,1,0,0,0,1,0,0,0,0,8439,1,0,300,2428,1,8244
Normal,0,0,0,0,1,0,0,0,0,23171,0,1,0,0,0,9897
Anomalous,0,0,0,0,1,0,0,0,0,13156,0,1,0,0,1,48
Normal,1,0,0,0,1,0,0,0,0,44480,1,0,140,10387,0,884
Normal,0,0,0,0,1,0,0,0,0,603,0,1,0,0,0,2190
Anomalous,0,0,0,0,1,0,0,0,0,3817,0,1,0,0,1,5947
Anomalous,1,0,0,0,1,0,0,0,0,33,1,0,29,4975,1,8600
Anomalous,1,0,0,0,1,0,0,0,0,48444,1,0,176,11341,1,10948
Anomalous,1,0,0,0,1,0,0,0,0,26403,1,0,126,10426,1,10948
Anomalous,0,0,0,0,1,0,0,0,0,59492,0,1,0,0,1,109
Anomalous,0,0,0,0,1,0,0,0,0,19298,0,1,0,0,1,12645
Anomalous,1,0,0,0,1,0,0,0,0,38056,1,0,292,2459,1,8244
Anomalous,1,0,0,0,1,0,0,0,0,32659,1,0,133,11160,1,10948
Normal,0,0,0,0,1,0,0,0,0,33828,0,1,0,0,0,528
Normal,0,0,0,0,1,0,0,0,0,58010,0,1,0,0,0,9261
Anomalous,0,0,0,0,1,0,0,0,0,45785,0,1,0,0,1,154
Normal,0,0,0,0,1,0,0,0,0,57555,0,1,0,0,0,3352
Anomalous,1,0,0,0,1,0,0,0,0,58301,1,0,181,9591,1,884
Normal,1,0,0,0,1,0,0,0,0,54128,1,0,264,947,0,8244
Normal,0,0,0,0,1,0,0,0,0,11654,0,1,0,0,0,13422
Anomalous,0,0,0,0,1,0,0,0,0,30836,0,1,0,0,1,10510
Anomalous,2,0,0,0,0,0,0,0,1,45016,1,0,338,599,1,3578
Anomalous,0,0,0,0,1,0,0,0,0,8296,0,1,0,0,1,443
Anomalous,0,0,0,0,1,0,0,0,0,28953,0,1,0,0,1,13482
Anomalous,1,0,0,0,1,0,0,0,0,55574,1,0,292,2433,1,8244
Normal,0,0,0,0,1,0,0,0,0,10664,0,1,0,0,0,9389
Normal,0,0,0,0,1,0,0,0,0,60625,0,1,0,0,0,3352
Normal,0,0,0,0,1,0,0,0,0,59233,0,1,0,0,0,3460
Normal,0,0,0,0,1,0,0,0,0,19970,0,1,0,0,0,3422
Anomalous,0,0,0,0,1,0,0,0,0,35817,0,1,0,0,1,13280
Normal,0,0,0,0,1,0,0,0,0,12617,0,1,0,0,0,800
Normal,0,0,0,0,1,0,0,0,0,53779,0,1,0,0,0,7245
Normal,0,0,0,0,1,0,0,0,0,19223,0,1,0,0,0,476
Normal,0,0,0,0,1,0,0,0,0,47829,0,1,0,0,0,684
Anomalous,0,0,0,0,1,0,0,0,0,51987,0,1,0,0,1,10730
Normal,0,0,0,0,1,0,0,0,0,43973,0,1,0,0,0,3282
Anomalous,0,0,0,0,1,0,0,0,0,61015,0,1,0,0,1,1806
Normal,0,0,0,0,1,0,0,0,0,8918,0,1,0,0,0,2472
Normal,0,0,0,0,1,0,0,0,0,54451,0,1,0,0,0,2458
Anomalous,0,0,0,0,1,0,0,0,0,58671,0,1,0,0,1,1448
Normal,1,0,0,0,1,0,0,0,0,2454,1,0,338,1386,0,3578
Normal,0,0,0,0,1,0,0,0,0,32761,0,1,0,0,0,11323
Anomalous,1,0,0,0,1,0,0,0,0,59262,1,0,161,7528,1,10948
Normal,1,0,0,0,1,0,0,0,0,30146,1,0,72,30,0,13355
Normal,0,0,0,0,1,0,0,0,0,21093,0,1,0,0,0,528
Anomalous,0,0,0,0,1,0,0,0,0,18788,0,1,0,0,1,799
Normal,0,0,0,0,1,0,0,0,0,19281,0,1,0,0,0,476
Normal,0,0,0,0,1,0,0,0,0,57898,0,1,0,0,0,12717
Anomalous,0,0,0,0,1,0,0,0,0,19219,0,1,0,0,1,13474
Normal,0,0,0,0,1,0,0,0,0,1454,0,1,0,0,0,3460
Normal,0,0,0,0,1,0,0,0,0,48298,0,1,0,0,0,800
Normal,0,0,0,0,1,0,0,0,0,27163,0,1,0,0,0,757
Normal,0,0,0,0,1,0,0,0,0,36929,0,1,0,0,0,8354
Normal,1,0,0,0,1,0,0,0,0,55949,1,0,216,111,0,8443
Normal,1,0,0,0,1,0,0,0,0,7964,1,0,164,8675,0,884
